Y,MLR_YH,ANN_YH,GWR_YH,GWANN_YH,GNNWR_YH,AGWNN_YH,AGWNN_NR_YH
4.873462346,4.354355611,4.362493663,4.954558875,4.878396443,4.91898269,4.83608472,4.857424002
6.129617999,5.782109887,5.753594757,6.161595377,6.176796534,6.142588168,6.112613232,6.162754551
4.120456246,3.531231014,3.58341509,4.111028754,4.109229512,4.088896275,3.95330398,3.858014331
7.129524893,6.104867757,6.189723325,6.914734409,7.396108392,7.069651414,7.147684663,6.864004186
5.80567404,4.442546852,4.438510884,5.632231411,5.482532831,5.599595733,5.557860499,5.809949051
5.628645409,4.640593299,4.617793735,6.000400843,5.762320624,5.450127142,5.895844961,5.857338963
5.979761684,4.705782394,4.670031229,6.030079556,5.871937469,5.885759585,5.858323796,6.210291614
3.54327235,3.002285525,2.965455568,3.422327573,3.520022127,3.778827962,3.562642978,3.372647164
5.642381137,4.931075198,4.875082943,5.996020634,5.874542355,5.866724433,5.721108795,5.580176946
6.045796547,4.868914658,4.82369471,5.718102554,5.588522067,6.074322176,6.190555272,6.113420212
4.083794761,3.863614613,3.908162714,4.283939595,4.249536769,4.335202566,4.565603163,4.166448989
4.699170234,4.65919085,4.634255241,4.856359389,4.789094573,4.788325877,4.681971528,4.671191934
5.704726441,5.449953479,5.381480917,5.640936591,5.547818077,5.894373593,5.576697885,5.654983574
4.15495151,3.574415412,3.628134539,4.174877545,4.107311258,4.333370336,4.175573493,4.116260851
5.927303696,5.045693639,4.98515834,5.810293869,5.735095202,5.836772958,5.663644614,5.96376874
6.008907298,5.003430421,4.947003202,5.965675291,5.914558184,6.12882459,6.074222066,6.196027086
4.612022793,3.90356508,3.948358681,4.369067086,4.387661431,4.631322702,4.402412693,4.772101612
6.646551602,5.439818768,5.372406899,6.370731122,6.448674935,6.678106852,6.511575673,6.500534192
4.526467907,3.686659319,3.745326735,4.262177735,4.315473002,4.523432721,4.363239517,4.898883118
4.444220853,3.722263972,3.777895353,4.364188658,4.359394792,4.686124108,4.568407119,4.798057461
4.199361446,3.686800921,3.737438958,4.167523061,4.136494051,4.156686253,4.023921217,4.494422316
4.077793357,3.537806886,3.593842889,4.099142104,4.049279633,4.130591063,4.167989047,4.177049471
5.415834116,4.721302915,4.69088166,5.512917718,5.359160365,5.479123552,5.459189614,5.407381502
5.918841122,4.685123135,4.654726022,5.818334168,5.623751709,5.717355004,5.726288131,6.067255053
6.658097641,5.259279369,5.18775473,6.582180574,6.514270298,6.581151302,6.539288848,6.758494445
7.142455476,5.728962799,5.690004624,6.885029018,7.26288331,7.186004851,7.155464465,6.888439641
6.918412824,5.260221684,5.193107812,6.586075396,6.639330075,6.754567012,6.769738837,6.721490011
5.221441925,4.084862155,4.115420218,5.191024881,5.055314391,5.110082611,4.982600133,5.315402019
4.02408956,3.417470782,3.461476173,3.895448203,3.952408387,4.197436322,3.892251758,4.022225442
3.918040931,3.529102455,3.580572032,3.975886323,4.007811685,4.130034774,3.943224045,3.71244217
5.755326553,4.789567332,4.749755633,5.639231288,5.490245091,5.585832027,5.745720909,5.74164043
3.112727698,3.168421081,3.180146349,3.082601016,3.076059935,3.21632993,3.112918324,3.089958809
5.147069689,5.432155325,5.363083332,5.231633402,5.20269365,5.357863683,5.238288298,5.103530124
5.535972723,5.256141805,5.185137025,5.505575557,5.375221578,5.513617486,5.422233127,5.466696504
5.455871167,4.803975995,4.763889465,5.513083392,5.377846727,5.510470166,5.477755762,5.533538113
5.929266678,4.794321776,4.75498707,5.642927325,5.555257353,5.726914816,5.707667915,5.877645967
4.307892238,3.995287198,4.028915085,4.340214872,4.345502244,4.425788449,4.255762195,4.443923211
5.01422726,4.779469107,4.735348965,5.175356314,5.136765392,4.879099883,4.910782639,5.063224732
5.015775017,4.707166976,4.670720018,5.047520852,5.032840309,4.962711076,4.999531744,5.128726727
5.568215794,5.32243993,5.250612272,5.624960835,5.609359161,5.577353502,5.622649231,5.677271471
5.235889601,4.876617041,4.830160377,5.183958067,5.090309622,5.105467575,5.124530855,5.346501586
4.853838697,4.398024967,4.401281169,4.779382936,4.741366164,4.897452987,4.754941445,4.909379973
5.1939622,4.763001522,4.722943077,5.432685304,5.358583798,5.385798804,5.187207268,5.222676469
6.559156488,5.445799113,5.380653464,6.375769219,6.433024196,6.499663488,6.725360374,6.518533719
6.549368606,5.117199481,5.051073581,6.391775406,6.285969876,6.526844878,6.492124683,6.583014596
6.473376867,4.914629603,4.865969307,6.256340009,6.16951599,6.564990867,6.398252449,6.46766064
4.152199702,3.294095919,3.323982366,3.986397322,4.055977477,4.421502647,4.145960368,4.061247393
6.378781938,5.099645448,5.040568395,6.202605305,6.078859738,6.578049962,6.21411616,6.431519546
2.427151766,2.683938063,2.468409102,2.716537126,2.765834518,2.857229882,2.626066172,2.592219891
5.907648285,5.102767254,5.038647937,5.840769405,5.563829315,5.881020615,5.779842893,5.962416748
5.072493736,4.370588695,4.369487372,5.104419292,5.03507939,5.173532779,5.241909311,5.056642311
4.181892879,4.90259223,4.850146082,4.336173677,4.421703458,4.183959565,4.217830294,4.10903279
3.829037583,4.066556977,4.095116728,3.801739803,3.881237947,3.836037348,3.857403458,3.775332437
5.427691359,5.427386463,5.364335623,5.605765754,5.473378746,5.187906737,5.125821803,5.438769538
3.149822012,3.015590438,2.985640009,3.244136343,3.250945513,3.279211248,3.090901943,3.28109326
4.230117797,3.585510508,3.644183697,4.011016272,4.060678191,4.260075494,4.076346878,4.37416135
5.875320893,5.026552219,4.968273306,5.803542334,5.755035094,5.876905751,5.937617919,5.904860345
3.518570487,3.152577781,3.158927178,3.318941744,3.419155134,3.890926957,3.61529611,3.655040953
5.136958364,4.764708996,4.729838689,5.180855371,5.170113385,5.191432344,5.199771023,5.323400077
4.272284582,4.294261883,4.309255761,4.405719399,4.419817587,4.362248459,4.322097618,4.385645517
4.253828481,3.929985936,3.973795627,4.102038294,4.186861448,4.340047018,4.191627831,4.411929282
4.656487674,5.156510077,5.092487474,5.038747705,5.033583387,4.884573669,4.881370591,4.620876348
4.963443176,4.713032418,4.681883888,4.919466623,4.912701321,4.970050301,5.034804538,4.886257491
2.98332579,2.903297191,2.822804203,3.073365622,3.051141296,3.097865014,3.083014878,2.981492323
5.956486765,4.776351697,4.739190591,5.848721743,5.725264727,5.925996956,5.763736008,5.974597236
3.564504751,3.050050011,3.031412368,3.525858722,3.606612562,3.556955756,3.49346922,3.644783004
5.810529037,4.46301339,4.458422601,5.698455789,5.479051428,5.912940394,5.597058543,6.079787358
5.505104189,4.619389379,4.598998846,5.443862732,5.292919259,5.550848306,5.219802701,5.574902631
3.956908492,4.193881635,4.211811486,4.497290436,4.499361178,4.026734684,3.789520009,3.798272191
5.957678051,6.105321796,6.189192927,6.420929205,6.429917538,6.022424262,5.970343641,6.017753971
3.481061973,3.438081741,3.489925609,3.74483179,3.78295421,3.713452521,3.725970209,3.554246786
3.660647725,3.908704198,3.951032112,3.62751616,3.660677753,3.665954795,3.785885997,3.64129136
3.56264801,4.902604442,4.854539151,4.092451801,4.156956539,3.738614909,3.446580435,3.655201318
3.332238937,3.321187343,3.358526802,3.30384914,3.29290125,3.449610715,3.270786093,3.34674006
6.206832711,6.027346493,6.075739678,6.137729051,6.216497709,5.929264145,6.054650374,6.249617612
3.091437026,2.992648903,2.951728966,3.18911843,3.222491315,3.345047774,3.054433152,3.222650247
5.677629425,5.058223703,4.996221465,5.664369972,5.600410312,5.76259441,5.767034034,5.827876646
5.09817064,4.450885362,4.448093849,4.925208275,4.913159149,4.904379795,4.874538079,5.126520602
4.643968262,4.346087106,4.350095522,4.608639063,4.663342294,4.598665775,4.600591482,4.782285634
2.822910869,3.356214586,3.398673559,3.006377958,3.098965566,3.052808637,2.809993454,2.95113578
4.566490748,4.672416634,4.642235401,4.824624881,4.813285864,4.662196937,4.64641685,4.508549267
3.826670942,4.342539142,4.352287347,3.964821478,4.072039115,3.939595671,3.824063575,3.74182886
5.154770773,5.45041004,5.383127206,5.430587687,5.409329075,4.98473498,5.016226902,5.071906044
3.569144012,3.199750053,3.218661083,3.416112401,3.447664166,3.396370469,3.41739256,3.57601258
6.095796994,5.415372414,5.345219408,6.274465119,6.204062825,6.410029108,6.337463073,6.214638134
3.798348855,3.150897045,3.153786597,3.776726485,3.797108748,3.499267375,3.660386669,4.048400841
4.942891233,4.345372724,4.353263914,5.106551369,5.051125672,5.287036275,5.078882463,5.054690964
5.066326709,4.230383837,4.251312658,5.018208145,4.928507277,5.202587543,5.031518456,5.137810204
4.557718413,3.650412853,3.702797317,4.276636654,4.335849585,4.818531561,4.660236072,4.398584297
5.013408192,4.886350409,4.834733468,5.306729809,5.234193234,5.045378145,5.062939106,5.118607459
3.97654774,3.156616786,3.15926181,3.791694825,3.811652419,4.076989924,4.013949195,3.974852654
3.98334095,5.129165808,5.061596591,4.066407866,4.133405919,3.955865476,3.878973584,3.990614856
3.622591781,4.869387932,4.824162068,3.810521549,3.902781826,3.671156027,3.403359869,3.728477948
4.08380209,4.25547573,4.27034862,4.074285993,4.121731051,4.129305775,4.059699869,4.314757674
4.341841065,4.201782763,4.226425794,4.274166044,4.299785877,4.197989401,4.105365928,4.656438396
4.639437974,4.283630565,4.299506993,4.688861622,4.619272673,4.628865476,4.510685087,4.873974458
6.140273175,5.568530759,5.508158324,6.12110754,6.146336188,5.993138251,6.026915943,6.136053474
4.959536146,4.545105157,4.527672803,4.939605008,4.948414812,4.994300756,4.888654549,5.037843077
2.705164529,2.855096134,2.753703325,2.552280963,2.545632844,2.899427382,2.593810523,2.74973636
3.214929093,3.567349329,3.625337844,3.236009581,3.323686635,3.417500708,3.19033726,3.051746989
4.167150424,3.694108034,3.744183365,3.958302881,4.03499228,4.115192503,4.390156388,3.975792619
3.167037632,4.193603116,4.218568069,3.483717704,3.628925473,3.485799652,3.209323064,3.217206273
4.748851925,4.579903857,4.553600139,4.927928435,4.964090501,4.86657648,5.019746535,4.69471258
3.600564289,3.785754423,3.836922669,3.646623338,3.72306186,3.937299087,3.601246539,3.582030997
6.407808145,5.838204525,5.823911859,6.429603619,6.497273879,6.61236288,6.355470536,6.352597405
5.795672604,4.786435651,4.746458561,5.674721022,5.491336457,5.762244185,5.59665218,5.857977499
5.164406545,4.24626604,4.260786293,5.186323398,5.08269785,5.35891147,5.262147164,5.165351388
6.142699271,5.821841713,5.802697638,6.283896176,6.280972303,6.231478237,6.185666638,6.168328456
4.384626951,3.842294671,3.893547921,4.340090466,4.413358523,4.60037665,4.424620522,4.337210255
3.856109931,3.999387517,4.042547152,4.105604393,4.152033028,3.917005064,3.787734057,3.774760086
3.420391647,3.06978989,3.055888864,3.568078704,3.504924157,3.766887693,3.595370629,3.444922772
