Y,MLR_YH,ANN_YH,GWR_YH,GWANN_YH,GNNWR_YH,AGWNN_YH,AGWNN_NR_YH
4.161302536,3.904016884,3.863302547,4.19428304,4.228154369,4.027854579,4.272769694,4.097820608
5.60479515,5.199186416,5.298837076,5.543408251,5.606366654,5.580219297,5.506281144,5.605289574
3.630911683,3.173117853,3.179644026,3.524345197,3.579702395,3.659769991,3.465892656,3.545694683
7.203765512,5.613773489,5.717350839,6.874414265,7.220221865,7.473347812,7.251840704,6.839693529
5.047601788,3.962059796,3.907296279,5.055726839,4.972966028,5.201097156,5.279556089,4.706581668
6.273898118,4.150342789,4.154305801,6.203436944,6.049805358,6.29557854,6.368761921,6.586112228
5.654050916,4.172678384,4.142437146,5.656584467,5.44951351,5.509902863,5.840712039,5.615730746
3.110864612,2.587923995,2.765269405,3.078139644,3.047424467,3.172979558,3.131570204,2.950444728
5.825326813,4.363247266,4.357982711,5.797883531,5.763903146,5.782202739,5.948525722,5.716116704
5.277651861,4.335858662,4.336898113,5.066629358,5.01831225,5.093069715,5.305928593,5.387247064
3.62762036,3.482685942,3.465392352,3.574310788,3.616024979,3.638303338,3.665591317,3.649854895
3.996232014,4.156979068,4.132762142,4.091368339,4.126396345,4.020578813,4.078568272,3.941349612
4.877475244,4.851431446,4.916643067,4.778673619,4.772856057,4.819863037,4.552106143,4.731583323
3.69751683,3.215111115,3.213739338,3.681462315,3.688023648,3.551025447,3.604516879,3.669384789
5.303154549,4.482786087,4.496880821,5.172635193,5.216759397,5.31449539,5.234851866,5.365085366
5.819847323,4.450138364,4.464478321,5.514229169,5.501862646,5.704129308,5.766165381,5.94998709
3.896090948,3.498652754,3.445619013,3.808138116,3.797241448,3.857086623,3.799596997,3.719852334
6.331898237,4.846754121,4.9151527,6.03337645,6.024550233,6.457317605,6.374927436,6.299715514
3.835455338,3.318750931,3.285544206,3.648142278,3.725683407,3.792761206,3.868143944,3.825437254
3.860678301,3.354325408,3.327262832,3.655567997,3.716975699,3.650666771,3.87132273,3.7370247
3.715471894,3.298670091,3.272022701,3.574976686,3.640132027,3.341191241,4.029200727,3.702201128
3.475369422,3.17037445,3.159205627,3.477191801,3.480357468,3.50856945,3.619598718,3.513681658
4.93427437,4.217467237,4.222646746,4.874128181,4.866641411,5.10006505,4.830516542,5.006519847
5.183310673,4.166393881,4.131327266,5.17778101,5.123449582,5.207188547,5.285056725,5.102082288
6.220436612,4.664114614,4.699427137,6.18469018,6.074576223,6.265071181,6.359381818,6.520065214
7.310537596,5.139468738,5.234847864,6.865308873,7.119274767,7.318783498,7.495733416,6.866672949
6.960520861,4.682462846,4.733721434,6.602156964,6.603096594,6.958478202,7.167999911,6.746796594
4.68747955,3.655028409,3.594794423,4.726749093,4.742765813,4.767816982,4.793411648,4.515367697
3.599063668,3.059058984,3.091989399,3.425645081,3.47047375,3.542758062,3.423294301,3.451731102
3.420288042,3.170930977,3.179494317,3.401718514,3.478157449,3.280969264,3.274351929,3.325392328
5.071137009,4.259797482,4.239176573,5.116731124,5.102397767,4.989296706,5.056952585,5.020210734
2.777765221,2.78119134,2.879194224,2.737180286,2.74443701,2.474016901,2.916420391,2.800150743
4.448134424,4.826722861,4.884390924,4.390587189,4.47433474,4.721219072,4.413993814,4.341310508
4.711513203,4.66590483,4.703485689,4.640677288,4.662075714,4.828709271,4.756904863,4.630553335
4.757285907,4.276873874,4.263984667,4.852088644,4.787247668,4.932835516,4.844560224,4.759567933
5.334276175,4.267872929,4.25265447,5.065382132,5.0195081,5.132031633,5.163020645,5.29503446
3.784850851,3.570030831,3.519808351,3.903211196,3.825052221,3.71817079,3.74283178,3.757383507
4.693434402,4.230163595,4.211320697,4.820698347,4.695749414,4.557987759,4.589317302,4.758511997
4.602753286,4.172013341,4.14332988,4.583415234,4.596412827,4.489208984,4.756695614,4.775962416
5.060895041,4.722482618,4.766150303,5.11026298,5.07872881,5.159054898,5.359610123,5.219823632
4.423466992,4.340189757,4.338102425,4.358759515,4.403107603,4.422905325,4.315742598,4.3015403
4.102981785,3.93350439,3.879930848,4.086927507,4.130674143,4.161713269,4.003914818,4.175067045
4.67661983,4.225874387,4.198817382,4.850577485,4.830751998,4.778865257,4.829771067,4.641824397
6.021034388,4.857681613,4.931673155,5.956033798,5.935519072,6.093397944,6.087082059,6.075631047
5.98572361,4.540220488,4.558683077,5.908229918,5.884984076,5.877487036,5.941504256,6.193078632
6.219259783,4.376760889,4.386428307,5.922701348,5.909021265,6.215045252,6.197499498,6.321708972
3.655076266,2.912155418,2.971435398,3.401766646,3.539124875,3.391914466,3.691481807,3.433377994
5.994479158,4.543973536,4.586066638,5.874910582,5.698948271,6.177550942,5.908116945,6.206080834
2.306649079,2.116147792,2.528250998,2.499168501,2.372469203,2.294269767,2.203332161,2.592349172
5.323914449,4.532432757,4.553381104,5.495347439,5.323390854,5.336794531,5.467392907,5.457684791
5.23462779,3.889772582,3.838342355,5.095911766,5.103803245,5.336426633,5.212605857,5.159101309
3.619790517,4.346762978,4.335138426,3.725384408,3.83041719,3.859082123,3.688924067,3.666888012
3.364844962,3.6325707,3.578709103,3.320126324,3.408670005,3.181016507,3.196451676,3.301652148
4.645566532,4.845791767,4.923889583,4.79490714,4.723717375,4.595921694,4.679643857,4.628201119
2.786665502,2.602903985,2.769938897,2.930675151,2.847465721,2.641241318,2.730883568,2.874957997
3.56937361,3.2221029,3.202432273,3.527037496,3.556881811,3.529409907,3.604041627,3.274052333
5.168654077,4.469445046,4.485441802,5.155933672,5.078440825,5.219583954,5.13376464,5.12960226
3.095890108,2.771502743,2.880735744,2.901912633,2.934047675,2.681161959,3.009150179,3.061624783
4.385985218,4.25097694,4.249578746,4.337553655,4.416132423,4.55589415,4.367996814,4.417537384
3.585787551,3.85003381,3.796532265,3.707293872,3.815937326,3.594854702,3.74243109,3.554772477
3.779664385,3.523271559,3.467532009,3.687059971,3.78344576,3.726840208,3.782910338,3.82099025
3.954483674,4.58849685,4.626934344,4.26205807,4.313563402,3.973917784,4.030984314,3.993617934
4.218775307,4.19910828,4.174797253,4.21149829,4.301604936,4.168761721,4.299617787,4.251215821
2.66060546,2.443454315,2.68459171,2.71022354,2.643318209,2.590010917,2.733067223,2.765153824
5.168192428,4.254530349,4.240280342,5.162788144,5.199732075,5.25469964,5.188107583,5.140123581
3.059291093,2.644133574,2.793650368,3.04055438,3.037202906,2.910445607,3.003857831,3.122637922
5.041246193,3.985211097,3.933488182,5.103004959,5.03955569,5.043112876,4.93324089,5.269534396
4.741875454,4.127944607,4.111735006,4.881676503,4.784470779,4.992795165,4.73993738,5.00329223
3.518026573,3.771636477,3.764830581,3.939322935,3.864422986,3.467245452,3.323018701,3.552585711
6.420829308,5.609808287,5.711402697,6.588121854,6.621210444,6.812017276,6.831354223,6.336572076
3.012791002,3.078966768,3.091128187,3.140002283,3.262200087,3.056104347,3.061125745,3.116208136
3.234875483,3.499218986,3.449161102,3.177494828,3.237286235,3.416082442,3.275524766,3.298043163
3.076019183,4.364916804,4.370246738,3.354401742,3.542179,3.162699897,3.115919835,3.12141518
2.933045569,2.94746572,2.992564802,2.931727817,2.878568384,2.769577144,2.75495775,2.891318572
5.499281655,5.506145283,5.614825199,5.601034471,5.429061816,5.456599387,5.584823441,5.704566934
2.780522717,2.575504043,2.758888405,2.872973692,2.780922836,2.559893934,2.573087761,2.863768524
4.860227296,4.491300543,4.504454733,5.023655031,4.901817571,4.987064615,5.046686603,4.852950449
4.301785968,3.977076254,3.926233309,4.211956118,4.294190539,4.199010131,4.317198727,4.119980527
4.168195177,3.874734096,3.817903657,4.036917264,4.207036067,3.960636839,4.162143872,4.102057619
2.549451593,2.996066345,3.034053927,2.707689352,2.68431766,2.246986397,2.457913904,2.653414846
4.282289773,4.151694861,4.115172994,4.365814163,4.39182125,4.175017235,4.286553539,4.353246753
3.321121851,3.889984277,3.837600594,3.418699064,3.508923046,3.139640823,3.271985225,3.253750521
4.700417803,4.856174327,4.925097301,4.879355232,4.916450531,4.604853184,4.607260644,4.802145104
3.103557942,2.817975906,2.902833551,2.996733351,3.049439977,3.058862911,3.214020166,3.007721505
6.040422173,4.812081835,4.868603105,5.93241494,6.005648262,6.150832961,5.980243514,6.024333388
3.357484827,2.752604603,2.865140298,3.351371138,3.359472851,3.269390949,3.1763704,3.373825308
4.268391669,3.899050336,3.870953943,4.34583544,4.353225597,4.36686646,4.221628506,4.581077264
4.405989618,3.790181104,3.727476321,4.510824079,4.511051642,4.641264497,4.471822199,4.712063182
4.210334019,3.267271772,3.243647499,3.926866801,4.060307011,4.125552241,4.155960483,3.924534181
5.415934598,4.330054816,4.316867908,5.468687086,5.3789139,5.526847231,5.475218766,5.477182966
3.575295941,2.756808646,2.869388447,3.361035622,3.498324691,3.50303134,3.520204214,3.527190061
3.621604364,4.544942339,4.562321662,3.619748584,3.687350757,3.75431734,3.619691865,3.669168999
3.134506119,4.336409205,4.337785136,3.202546766,3.324248092,3.163639596,3.151108417,3.11861884
3.591849488,3.801573236,3.740348385,3.597965394,3.646602457,3.692920644,3.602288344,3.589475201
3.644969864,3.770733132,3.711881826,3.629191942,3.710909734,3.677276169,3.650232792,3.53654204
3.89835119,3.843516478,3.795921438,3.884518113,3.945783352,3.922694004,3.866217678,3.708756877
5.501764157,4.97039466,5.050532543,5.519243888,5.403966705,5.391470652,5.412124265,5.515572149
4.442547596,4.041975803,3.995779984,4.362811975,4.441336318,4.378337523,4.42550914,4.248375705
2.471097847,2.381662199,2.650521872,2.414160934,2.342085799,2.498345711,2.443102546,2.530357733
2.835421162,3.206509174,3.192310653,2.843116738,2.922312107,2.908976914,2.916035007,2.706507964
3.792673182,3.304666713,3.277753858,3.64722032,3.795433836,3.74097681,3.77513946,3.819611724
2.790931599,3.767741782,3.718458174,3.04389992,3.055732623,2.868420032,3.069487355,2.931564969
5.106325407,4.057799818,4.026104468,5.123082566,5.132318385,5.214226958,5.064207512,5.173648839
3.122156693,3.412757336,3.389039558,3.015552574,3.055093531,3.219762331,3.251179833,3.262506594
6.108825219,5.269845109,5.37705633,6.098513402,6.17539631,6.014686526,5.966645376,6.109684489
5.177684663,4.255178153,4.232562704,5.120333165,5.091814393,5.041268443,5.126260822,5.36686408
4.90676618,3.790895543,3.731323155,4.806313903,4.800556482,4.930046295,4.888270905,4.713983438
6.187371045,5.247957349,5.352548782,6.248967321,6.248787812,6.487515791,6.21104005,6.155599368
3.948058083,3.450624714,3.398551907,3.939431338,4.049839415,4.024801225,3.989893903,4.032455667
3.409267596,3.597821156,3.5398921,3.600247218,3.705165748,3.418154911,3.402129709,3.391016204
3.038420422,2.664760671,2.80658126,3.040603067,3.013672444,3.137701037,3.137942097,3.198738075
