Y,MLR_YH,ANN_YH,GWR_YH,GWANN_YH,GNNWR_YH,AGWNN_YH,AGWNN_NR_YH
4.88894982,4.179950465,4.149073892,4.700601822,4.792155458,5.159932066,4.738027902,5.025575953
6.345118278,5.441112119,5.5014833,6.279367481,6.319745033,6.340356756,6.318263003,6.195501695
3.722661706,3.493383174,3.501504115,3.668020178,3.680695288,3.87353504,3.616881848,3.939113024
6.327549869,5.806129708,5.863215104,6.129852251,6.09130729,6.451506619,6.15695681,6.290205529
4.637546214,4.294180047,4.249765329,4.578236971,4.583076917,4.46887485,4.442225551,4.56366037
3.190094282,4.380684263,4.373661557,3.774219718,3.793158873,3.398924938,3.244558045,3.307555557
4.893371746,4.521641306,4.486443104,5.040011189,4.996863369,4.870543849,5.040222591,4.880989598
2.511560775,2.968199245,3.108603877,2.86889727,2.893889225,2.553390891,2.880112197,2.450756597
5.234994004,4.708757801,4.688195841,5.336288519,5.402498168,5.571814777,5.202538377,5.276439468
5.689463953,4.589368175,4.589334283,5.087844228,5.251775354,5.376169485,5.679233473,5.641550678
4.030983727,3.762117799,3.747417293,4.053102206,3.965537805,4.064450743,4.193049799,4.300330376
5.084308682,4.426535554,4.408821513,4.882284153,4.901574229,5.033301181,5.233153647,5.002041434
5.881574037,5.108391839,5.151872776,5.849279137,5.890255253,5.924361221,5.800353022,5.879671803
3.888816635,3.532652427,3.534416611,3.462987911,3.404968175,3.733092851,3.792356593,3.946604375
4.916170985,4.747855765,4.758437996,4.852311078,4.89775497,4.715151225,4.989500545,4.992996693
4.435276312,4.703028329,4.713274211,4.606008867,4.623921387,4.381730511,4.291172934,4.550226674
3.698850356,3.874924377,3.823163197,3.827754464,3.79850443,3.664073263,3.743790896,3.741338034
4.386658286,5.086744795,5.13426814,4.729167993,4.684368842,4.113329188,4.428448727,4.437532681
3.405252482,3.658367964,3.632983066,3.555243588,3.605606394,3.230997653,3.387905033,3.397352397
3.729450623,3.669203436,3.650478972,3.703322184,3.774575639,3.776952849,3.626444893,3.926204716
4.148842353,3.696547409,3.658613906,3.928069024,3.904946392,4.117429866,4.147396745,4.101814032
3.915391348,3.54715337,3.530802353,3.777510603,3.833652967,3.988122601,3.854347159,4.052569596
4.597684616,4.450231093,4.446338098,4.505620422,4.474408584,4.687736627,4.236258725,4.555943473
4.715298116,4.479417779,4.451600249,4.650346621,4.653750456,4.552204506,4.708046505,4.684967129
4.812272377,4.957496507,4.976182392,5.124672836,5.156897338,4.869508559,4.765942874,4.846107987
4.935157288,5.38528674,5.443968486,5.434642206,5.439795054,5.300817544,5.103166272,5.201555565
5.347980716,4.914786622,4.950353178,5.079866183,5.203828276,5.101688925,5.324516368,5.223639192
4.719026339,4.023409977,3.967295975,4.4881349,4.409474881,4.644755645,4.601720991,4.561660678
3.671934339,3.384716854,3.414221247,3.704189416,3.579080828,3.565233842,3.321398062,3.610496308
3.997930371,3.489168126,3.498951146,3.933063115,3.753765215,3.871405761,4.116884157,4.040160601
6.133875389,4.548034809,4.533396443,5.728266667,5.874559679,5.771373056,6.200622458,5.929778818
3.4221137,3.186390041,3.250085872,3.299211911,3.280960582,3.173931409,3.451260344,3.266913731
5.859984056,5.118688586,5.148516495,5.940157687,5.947616848,6.101989257,5.787345418,6.118315293
5.896114609,4.940078182,4.964738484,5.646470896,5.688326076,5.816705086,5.858747027,5.82251428
5.154464551,4.546907146,4.538063968,4.995798285,4.986330066,5.02801256,5.314044149,5.178446237
5.028943008,4.541371938,4.53095611,4.781854327,4.762850294,4.790765235,4.870209117,4.87882117
4.040699124,3.960850599,3.904352668,3.946447349,3.908123615,4.033736849,4.007717231,4.035501032
4.516856783,4.592702623,4.558559252,4.617393653,4.617260088,4.239783239,4.697525733,4.470639853
4.406878303,4.526914935,4.490461939,4.549881612,4.526066453,4.245176496,4.420583557,4.498502647
4.883214129,5.015033695,5.038238486,5.024539334,4.925211466,4.991193525,4.749090673,4.873826885
4.733820818,4.601239882,4.599850868,4.473159391,4.389843291,4.639940048,4.082611994,4.574531619
4.375951788,4.238693639,4.199556834,4.248472153,4.243312546,4.396292546,4.137590349,4.458641409
4.62175987,4.555613405,4.528466487,4.681340269,4.648586766,4.749891796,4.351662176,4.688140467
4.441648241,5.082655824,5.133934945,4.917422248,4.906069199,4.681828184,4.445068043,4.447955666
4.75973356,4.821619451,4.833464415,4.867360801,4.828153141,4.673607728,4.61682355,4.535845759
4.972145823,4.622202806,4.627466204,4.882559794,4.842518706,4.698414202,4.711650591,4.839322288
4.026260845,3.327299844,3.353805017,3.838219308,3.730134291,3.955988581,3.913496978,3.84418259
6.015427895,4.763929396,4.788855508,5.780960191,5.954328003,5.875288587,6.286517866,6.100782938
2.488153923,2.54963444,2.869690858,2.613843548,2.738872521,2.471850471,2.698482968,2.219734735
6.822178606,4.796897947,4.81220619,6.234077863,6.433842573,6.351340455,6.813123727,6.41291207
5.367401818,4.260159574,4.206367825,5.5868081,5.642982207,5.425524167,5.484166437,5.266120799
5.587884713,4.662188131,4.648218852,5.440597723,5.479886621,5.479920611,5.382370031,5.351681136
4.192764545,4.017652812,3.959996687,4.411367882,4.381153588,4.374273185,4.135817855,4.305801765
6.143834225,5.056108027,5.108543423,6.121258225,6.144027156,6.423543728,6.129179923,6.158824072
3.258579685,3.000066874,3.125513023,3.228726914,3.325330768,2.910599359,3.37941293,3.330092009
3.944700486,3.575498331,3.558619504,3.841474346,3.861438352,3.771940857,3.702062196,3.986379973
4.952917073,4.724079079,4.735730839,5.001978493,5.04279311,4.90319595,5.022588211,4.989677366
2.558869801,3.131323902,3.219743567,2.742250233,2.891840297,2.66456576,2.794276719,2.648105442
3.461203924,4.495374851,4.490773524,3.866485279,3.865259745,3.352169999,3.416767894,3.513147217
3.367443298,4.147403531,4.108475044,3.671349162,3.617647178,3.517536007,3.3081231,3.552068585
4.096560087,3.89465409,3.842343967,3.987624071,3.971143203,4.142065559,3.878462313,4.162500828
4.180208213,4.824577601,4.850930572,4.334893221,4.347068827,4.242952621,3.889725202,4.301480961
4.032044501,4.477598127,4.460571825,4.205890451,4.202297075,4.034780004,3.831109979,3.992643217
2.967099916,2.880354641,3.050116567,3.110468549,3.180665241,2.90793727,3.013898942,2.849549002
4.779000529,4.522194568,4.512122818,4.641232978,4.53779569,4.493021744,4.710415605,4.439704155
3.205902541,3.04649741,3.154923127,3.59175629,3.519034548,3.374930729,3.406709796,3.110118035
5.57579962,4.295815418,4.257418268,5.151439647,5.235056892,5.426343287,5.911209906,5.399161867
5.817676945,4.381081725,4.366122599,5.468257603,5.653790881,5.558593962,5.88231528,5.602911223
4.781083425,4.015189706,3.999302696,4.863912049,4.884058252,4.694075347,4.778145528,4.848612553
7.47291731,5.818003341,5.86940768,7.827402898,7.261371117,7.895343113,7.098944085,7.822294993
4.848052066,3.433925941,3.442734808,4.489329842,4.411540958,4.504505856,5.320543151,4.501334933
4.348180058,3.88419138,3.831279363,4.350976205,4.35411815,4.543438529,4.216568137,4.463679872
5.855399274,4.616118757,4.619096355,5.802073442,5.901725625,5.962266817,5.925093347,5.871990936
3.86222956,3.347413688,3.369009413,3.79225215,3.799485479,3.773017975,3.603817246,3.859921484
6.894430965,5.708149131,5.771606376,6.893522976,6.743705742,6.917173352,6.573520561,6.658929628
3.278650085,2.954473409,3.100452809,3.227675849,3.340273547,3.072547512,3.267633956,3.301576212
5.319699092,4.764240896,4.77376664,5.273903959,5.350042311,5.393369866,5.748144201,5.400197979
4.591847222,4.281178399,4.244073902,4.356309595,4.277782459,4.190610197,4.039277061,4.372612617
4.373805191,4.231844957,4.17943366,4.453282455,4.38539817,4.053318182,4.492040769,4.446547389
2.432110382,3.343870333,3.375260742,2.667871949,2.830502599,2.59441094,2.741867246,2.481142108
4.465537778,4.479019027,4.446922623,4.551327955,4.509459296,4.378719031,4.692875425,4.5064921
3.626546119,4.186820017,4.148800473,3.723049719,3.669292773,3.552140342,3.378640868,3.578787284
4.588879371,5.098459672,5.146122419,4.752662095,4.801125518,4.357826671,4.466694982,4.398040359
3.399605552,3.218012174,3.272877637,3.312273775,3.30138272,3.199150048,3.044812054,2.991907912
5.581711371,5.095407459,5.127726362,5.620908057,5.660793975,5.731765601,5.634829011,5.535963439
3.781674906,3.176887666,3.243727468,3.761196507,3.714550259,3.775959626,3.356155171,3.327678238
5.137819256,4.158675552,4.133762572,5.105505122,5.204938693,5.275286973,5.275251498,5.083605759
5.807398222,4.115889848,4.06807835,5.376767024,5.604280949,5.60757195,6.074594091,5.563282823
4.963869871,3.662100776,3.628195047,5.01325643,5.163629355,5.076649648,4.694420482,4.962719094
6.47243114,4.656608662,4.638441931,6.339796405,6.66787971,6.109570258,6.834133889,6.203200101
3.977461576,3.185031714,3.249855059,4.246152511,4.19281534,4.281555761,3.993126501,4.033591881
6.084467487,4.84922295,4.855018316,5.968835884,6.033690739,5.89083087,5.971132272,5.913645636
5.994128783,4.589381121,4.589516244,5.872499346,5.971978854,5.765714757,5.947817574,5.999780322
5.138309178,4.155679776,4.101974868,4.937891642,5.072585326,5.16837453,5.236407082,5.204226949
5.289042235,4.080078783,4.036874025,4.919377643,4.991983939,4.930019073,5.313838316,5.050133555
5.001889827,4.129457467,4.094294788,4.907073688,4.971708428,4.839393639,5.038555443,5.03711126
6.105837796,5.219600806,5.272148716,6.010478967,6.084772365,6.051422729,6.08456218,5.960021818
4.747653178,4.386036452,4.3434319,4.803337544,4.818154382,4.734889758,4.814188099,4.767474015
2.667432615,2.808656095,3.007543785,2.497973454,2.61049277,2.794942056,2.740388976,2.765064596
3.063415572,3.551463964,3.540623958,3.012764746,3.007051218,3.273560284,2.938081604,3.156365835
4.153063228,3.703667901,3.664959921,3.994457304,3.86083046,3.992409018,4.16364956,4.092354271
3.205613779,4.057564334,4.021136979,3.383967839,3.363185118,3.417843165,3.202862751,3.356707706
4.734384486,4.439135931,4.391305703,4.901352509,4.840783885,4.61795212,4.74725696,4.808786246
3.193044471,3.710349114,3.693382848,3.290474148,3.325942859,3.370335841,3.273882534,3.217909294
5.871903331,5.48638753,5.554942114,5.946792013,5.979728504,5.921459436,5.872667011,5.72191183
5.741585744,4.550560759,4.533823935,5.357737479,5.428110195,5.613454435,5.770973728,5.308374641
5.324231106,4.15332705,4.098136032,5.316565668,5.457173858,5.478180709,5.661373807,5.283790103
7.242597854,5.474758552,5.540333201,7.20496342,7.058560163,7.11712255,6.935585345,7.501566679
5.429917325,3.814546098,3.768179511,5.267140705,5.470741738,5.25698485,5.795600703,5.343885361
6.028706502,3.919475031,3.8763201,5.453479588,5.717491653,5.272622461,6.276770044,5.517005683
4.138988638,3.076380218,3.174181705,4.201564907,4.321537988,4.449959999,4.419089417,4.105786972
